;C_p_res_sim (J/mol/K);Vol_sim (mL/mol);dC_p_res_sim (J/mol/K);dVol_sim (mL/mol);eps_val;rmin_half_val
0;82.23299415775469;108.53356536450846;3.5318081043969634;0.027988557910672625;0.1157;1.8940000000000001
1;84.61544287822025;108.11469163418487;3.401609162903247;0.029608337213626545;0.1126;1.9140000000000001
2;84.91812661869268;108.07416383052959;3.986076643174131;0.029584203475084718;0.11415;1.8975
3;82.93858708259188;110.40372283406356;3.5842202063693738;0.03173861456599963;0.10400000000000001;1.923
4;86.28060926357196;109.04437906686445;3.566223984895833;0.027418217661862906;0.1058;1.9140000000000001
5;80.1553742888963;110.31379379144504;3.1964906802833424;0.030202851761259916;0.1126;1.92
6;83.13449758283853;109.30884467465154;3.3456516469895687;0.030187872550604827;0.1126;1.8905
7;88.82240563608916;109.80902580965021;4.15605859241407;0.0368470250732982;0.1076;1.901
8;84.27038802075167;108.71762114208653;4.152018798105153;0.03289266158299644;0.1157;1.911
9;84.27090498168022;110.19525397170794;3.2949126044966173;0.03249867619088312;0.1094;1.9140000000000001
10;88.04335668664282;109.3069703880832;3.3953787292287925;0.029061167756466336;0.111;1.8940000000000001
11;82.26644582687386;108.3913978746085;3.1665465000233;0.0260910292582974;0.111;1.9140000000000001
12;83.23089663974835;107.09619058686242;3.3949466713459557;0.025848215793607302;0.1157;1.9169999999999998
13;80.81162179421652;109.56927875484587;3.3239119296309902;0.03243877200667711;0.1094;1.908
14;83.34001227279992;107.81767809675465;3.84481988892398;0.030853076626404;0.1126;1.923
15;85.56196392255472;110.36140944874612;4.038640788210025;0.03847721338575955;0.1076;1.911
16;81.82162625261718;107.7336580338133;3.900648441236035;0.03204684270552192;0.11415;1.8905
17;79.52737026634537;107.21507689921614;3.3320002346686435;0.027782422148328947;0.1076;1.9045
